"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
"ENSG00000162654",-0.0423825698367441,1.22765526534556,-0.18775310461122,0.852758539768327,0.89243812603583,-7.20512471380835,"ENSG00000162654"
"ENSG00000278383",0.0745765270689522,-0.649912491707521,0.187565668376148,0.852903741676933,0.892522992455371,-7.20516120719618,"ENSG00000278383"
"ENSG00000233654",-0.0794569525840511,1.6196827697297,-0.187443749870734,0.852998191586258,0.892554740568499,-7.20518492493462,"ENSG00000233654"
"ENSG00000136542",-0.0644613366874296,2.35468861432896,-0.187240872698128,0.853155364927268,0.892652111116596,-7.20522435810602,"ENSG00000136542"
"ENSG00000163156",0.0451217372785178,3.12896333588543,0.18692415990504,0.853400741635855,0.892841746829065,-7.20528583237148,"ENSG00000163156"
"ENSG00000160551",0.0518369325672454,0.661266165762816,0.186643491757729,0.853618205023561,0.893002152865796,-7.20534022362954,"ENSG00000160551"
"ENSG00000184939",0.0189259954573376,0.67797470370191,0.186465505193183,0.853756116253934,0.893079318542886,-7.20537467379564,"ENSG00000184939"
"ENSG00000148143",0.026491324705671,-0.205863426047855,0.186195344549864,0.853965456830852,0.893231186326005,-7.20542690209125,"ENSG00000148143"
"ENSG00000144199",-0.046552581495576,1.26184175776112,-0.185919482594283,0.85417922654215,0.893387663730734,-7.20548015468474,"ENSG00000144199"
"ENSG00000092067",-0.0631937529054638,0.204199791459225,-0.185829178043517,0.854249207425458,0.89339373991716,-7.2054975700405,"ENSG00000092067"
"ENSG00000033867",0.0528782468025065,0.311849979463951,0.185637651940279,0.854397633299575,0.893481848628911,-7.20553447819513,"ENSG00000033867"
"ENSG00000012232",0.0308451905744497,1.24173955457023,0.185535802695382,0.854476565060651,0.893497276458944,-7.20555408966299,"ENSG00000012232"
"ENSG00000159873",0.0328672373795657,1.73618279318055,0.185215944915271,0.854724460542507,0.893672526227047,-7.20561560976166,"ENSG00000159873"
"ENSG00000258568",-0.0530735993953847,-0.536232016526317,-0.185153905306135,0.854772544120051,0.893672526227047,-7.20562752994548,"ENSG00000258568"
"ENSG00000196663",0.0286489469056854,0.928784326574841,0.184725504946102,0.85510459000305,0.893952549524853,-7.20570973339082,"ENSG00000196663"
"ENSG00000143315",-0.0233225001514478,1.37231626168939,-0.184137983675268,0.855560012372896,0.894361502647203,-7.20582216099255,"ENSG00000143315"
"ENSG00000091140",-0.0285890495360337,3.94643125683408,-0.183923418774273,0.855726347095432,0.894468218654749,-7.20586313095003,"ENSG00000091140"
"ENSG00000116717",0.0343771925911234,4.08838227029092,0.183653197724105,0.855935837245273,0.894620024484136,-7.20591466038046,"ENSG00000116717"
"ENSG00000204396",-0.0400773476691221,-0.0277548732539071,-0.182990294509021,0.856449802004113,0.895090019030198,-7.20604075185465,"ENSG00000204396"
"ENSG00000183621",-0.0290736993708765,0.646851762168283,-0.182275011722272,0.857004450838547,0.895602459433587,-7.20617629660902,"ENSG00000183621"
"ENSG00000186205",0.0363785204729238,1.12539019186528,0.182144562817363,0.857105612445775,0.895640946969157,-7.20620095936765,"ENSG00000186205"
"ENSG00000153904",0.030333546435886,3.92176339774799,0.181548119125706,0.857568179497511,0.896057054560519,-7.20631349915765,"ENSG00000153904"
"ENSG00000196182",-0.0289317313080603,3.77698501101358,-0.180764865621405,0.858175704710106,0.896624552418319,-7.20646072810259,"ENSG00000196182"
"ENSG00000233223",-0.0552414684728592,2.41257695265675,-0.18055492270183,0.858338560760864,0.896727408293018,-7.20650008342089,"ENSG00000233223"
"ENSG00000163539",-0.0350873179282,0.323801543064241,-0.180437631559393,0.858429548163511,0.896755171421355,-7.20652205063885,"ENSG00000163539"
"ENSG00000252200",0.0812193481386783,-1.52833141814627,0.179396706067249,0.859237123322109,0.89753145489874,-7.20671637976542,"ENSG00000252200"
"ENSG00000163946",-0.0300897991885503,1.71154829342765,-0.179292229835658,0.859318187209956,0.897548788531548,-7.20673582240094,"ENSG00000163946"
"ENSG00000182117",-0.046439142934526,6.779255197464,-0.179136123001333,0.859439314618994,0.89760796235001,-7.20676485225389,"ENSG00000182117"
"ENSG00000006432",0.0359522206640039,-0.369190474858572,0.178682975290432,0.859790943880404,0.89790784792611,-7.20684897743065,"ENSG00000006432"
"ENSG00000122862",0.0466370221181468,5.61538649261547,0.178446105549679,0.859974759638997,0.898032448521911,-7.20689286685463,"ENSG00000122862"
"ENSG00000168653",0.0483061302001661,8.76100457083061,0.178110280726229,0.860235380451875,0.898237228429536,-7.20695499209482,"ENSG00000168653"
"ENSG00000070018",0.033025413451804,1.09651314273886,0.177721689601987,0.860536971467173,0.898484754519723,-7.20702673309317,"ENSG00000070018"
"ENSG00000150768",0.039993930817041,2.56246044565537,0.176785670739936,0.861263517929012,0.899175905257421,-7.20719889774943,"ENSG00000150768"
"ENSG00000258424",0.0805152425095228,-0.593315305661109,0.176116228063193,0.861783222466293,0.899651021533873,-7.20732147420362,"ENSG00000258424"
"ENSG00000040487",-0.0436108475449441,3.03958738557129,-0.175872882991932,0.861972152982374,0.899780783820995,-7.20736591630398,"ENSG00000040487"
"ENSG00000085644",0.027552437975029,1.80407854404843,0.175684651062883,0.862118300029359,0.899864442741086,-7.20740025106041,"ENSG00000085644"
"ENSG00000198182",0.0235588693089866,-0.0405479420598208,0.175603165185271,0.862181568863909,0.899864442741086,-7.2074151032548,"ENSG00000198182"
"ENSG00000112365",-0.0241773052587681,0.78299545128481,-0.175493203052957,0.862266949277638,0.899878646435407,-7.20743513484067,"ENSG00000112365"
"ENSG00000173890",0.0394733403652817,3.7142021943707,0.175419145949635,0.862324452097024,0.899878646435407,-7.20744861862644,"ENSG00000173890"
"ENSG00000105854",0.0232882328806395,3.73116911116605,0.174837477120749,0.862776125210901,0.900282507509081,-7.20755432735543,"ENSG00000105854"
"ENSG00000104140",-0.0823292999149599,2.20856198090863,-0.174685329189562,0.862894277893367,0.900309255713043,-7.2075819199647,"ENSG00000104140"
"ENSG00000106524",-0.0245099370976702,2.52297152207009,-0.174637919478231,0.862931095261805,0.900309255713043,-7.20759051300167,"ENSG00000106524"
"ENSG00000174021",-0.0253324544211044,6.02500999059339,-0.174433879565476,0.863089551924904,0.900407099430387,-7.20762746880315,"ENSG00000174021"
"ENSG00000160075",-0.039713459236859,4.57401551425351,-0.173922211014182,0.863486937743956,0.900754169584246,-7.20771995294891,"ENSG00000160075"
"ENSG00000124783",0.0229128239440955,2.95423114334775,0.173197119688936,0.86405014086814,0.901274148585169,-7.20785054924044,"ENSG00000124783"
"ENSG00000131724",-0.0208107750813967,4.40384766147804,-0.173014239069646,0.86419220213703,0.901334590278473,-7.20788340196508,"ENSG00000131724"
"ENSG00000129559",-0.0597424584376985,2.74112607393708,-0.172955837009431,0.864237569718959,0.901334590278473,-7.20789388603513,"ENSG00000129559"
"ENSG00000120008",0.0332858279508459,1.44064967542747,0.17276954408189,0.864382288007098,0.901417993530698,-7.20792730489761,"ENSG00000120008"
"ENSG00000005486",0.0420734018906695,5.02710663499972,0.172399147096398,0.864670038629811,0.901601380940169,-7.20799364325894,"ENSG00000005486"
"ENSG00000109381",-0.0221697457001211,0.920285612316131,-0.17237646209323,0.864687662570977,0.901601380940169,-7.20799770154446,"ENSG00000109381"
"ENSG00000179630",-0.0313844221223257,1.11098062742178,-0.172192672417527,0.864830451113787,0.90168273349855,-7.20803056138064,"ENSG00000179630"
"ENSG00000144306",0.0342677091378179,1.18408253403548,0.171109003376405,0.865672463094044,0.902493038130544,-7.20822360023521,"ENSG00000144306"
"ENSG00000185347",0.0814650210464664,2.18066655859662,0.170978399037888,0.865773953820793,0.902515937730073,-7.20824678330154,"ENSG00000185347"
"ENSG00000145730",-0.0422301954652257,2.40727070653098,-0.170851910440155,0.865872248519171,0.902515937730073,-7.20826921896895,"ENSG00000145730"
"ENSG00000163481",0.0360881539055029,2.93154053734301,0.170830472512747,0.865888908221562,0.902515937730073,-7.20827301983812,"ENSG00000163481"
"ENSG00000260766",0.0233961115503564,0.407988849087467,0.170513656663232,0.866135117505833,0.90270497873306,-7.208329134713,"ENSG00000260766"
"ENSG00000174738",0.0288876302380805,1.55045434357549,0.170276029776254,0.866319795234298,0.902829866700494,-7.20837115533927,"ENSG00000174738"
"ENSG00000158716",0.0511502009350153,6.19985594194954,0.170121546135031,0.866439860274452,0.902887405294979,-7.20839844202277,"ENSG00000158716"
"ENSG00000111875",0.0224010795001031,2.0145306431405,0.169504186155813,0.866919706701073,0.903315877694995,-7.20850724064788,"ENSG00000111875"
"ENSG00000118363",0.0164178217567063,4.84173216857167,0.169425584128158,0.866980804321256,0.903315877694995,-7.20852106453283,"ENSG00000118363"
"ENSG00000232388",-0.0497092705295697,2.96298671703377,-0.169320137846777,0.867062769403183,0.903333673249354,-7.20853959952205,"ENSG00000232388"
"ENSG00000247596",0.0492900776859648,4.60090701575282,0.169023850081118,0.867293086793718,0.903506012746344,-7.20859161837295,"ENSG00000247596"
"ENSG00000204315",-0.0455310194156231,2.58722846023568,-0.168643782815656,0.867588547255734,0.903746184429056,-7.20865821323031,"ENSG00000204315"
"ENSG00000189376",0.0419625313567362,-0.268796074667141,0.168447734576278,0.86774096090839,0.903837322891411,-7.20869250607036,"ENSG00000189376"
"ENSG00000127580",0.0462200374960989,2.36204648437952,0.168162049537709,0.867963070238177,0.904001037170338,-7.20874240698348,"ENSG00000127580"
"ENSG00000181409",0.0455567757016651,1.28046496214152,0.167655451503608,0.86835695844201,0.904296120570755,-7.20883068725793,"ENSG00000181409"
"ENSG00000196781",-0.0291008075960907,3.35113785165939,-0.167630577751172,0.868376299088523,0.904296120570755,-7.20883501494001,"ENSG00000196781"
"ENSG00000083223",0.0288086355746355,1.9508229137509,0.167521025357523,0.868461482818946,0.904304805243595,-7.20885406788852,"ENSG00000083223"
"ENSG00000167552",0.0397392975472045,4.50523830165659,0.167452779523448,0.868514548980902,0.904304805243595,-7.20886593067171,"ENSG00000167552"
"ENSG00000087266",-0.0220542374137588,2.08919082954091,-0.166935295129826,0.868916951776753,0.904656132413696,-7.20895572513163,"ENSG00000087266"
"ENSG00000141452",0.0287742880224487,1.14713614532984,0.16650290314754,0.869253213391638,0.904938550574918,-7.20903054166335,"ENSG00000141452"
"ENSG00000162396",-0.0197756101224835,1.50134085899553,-0.16582375232582,0.869781424828818,0.905420741473516,-7.20914766396315,"ENSG00000162396"
"ENSG00000167191",-0.0463728805113534,0.0231184312503814,-0.165675488976529,0.869896745322693,0.905473083243554,-7.20917316907318,"ENSG00000167191"
"ENSG00000100796",0.0241893119165209,2.98721315621872,0.16548685962313,0.870043467109393,0.905558100261437,-7.20920558527823,"ENSG00000100796"
"ENSG00000198258",0.0405160142648096,6.72124482382505,0.165314937523899,0.870177197635886,0.905563910072583,-7.20923509823127,"ENSG00000198258"
"ENSG00000146955",-0.0540771157392772,-0.26838729427314,-0.165303314072676,0.870186239142887,0.905563910072583,-7.20923709246296,"ENSG00000146955"
"ENSG00000110446",0.0379559179292341,3.11013237364152,0.165206882128269,0.870261251134298,0.905563910072583,-7.20925363186576,"ENSG00000110446"
"ENSG00000147454",-0.0318718885304221,1.82369986523997,-0.165145202016546,0.870309231200342,0.905563910072583,-7.20926420580351,"ENSG00000147454"
"ENSG00000227053",-0.0539950084875162,-0.705900640033673,-0.164942591137129,0.870466842858036,0.905612976847186,-7.20929891204787,"ENSG00000227053"
"ENSG00000139977",0.026774065668395,1.20222859604429,0.164917340414666,0.870486485861877,0.905612976847186,-7.20930323439356,"ENSG00000139977"
"ENSG00000174928",-0.0231321480847469,0.348250839294812,-0.164725759136876,0.87063552325907,0.905700347815346,-7.20933600721828,"ENSG00000174928"
"ENSG00000244731",0.0543341325391616,-0.0787756137033913,0.16453571867282,0.870783366854631,0.905786463938297,-7.20936847891993,"ENSG00000244731"
"ENSG00000119922",0.0488408519930022,1.0036427356931,0.164406187732642,0.870884139315822,0.905823607587215,-7.20939059009321,"ENSG00000119922"
"ENSG00000223459",0.0605730083047427,-1.26076922682881,0.164157919184994,0.871077293499844,0.905956826543017,-7.20943292144082,"ENSG00000223459"
"ENSG00000173660",-0.0405521658798022,7.34123879503123,-0.163929005411494,0.871255396849956,0.906025332851431,-7.20947189612839,"ENSG00000173660"
"ENSG00000135655",-0.021194402061191,0.601739779927992,-0.163905969976522,0.871273319653423,0.906025332851431,-7.2094758151197,"ENSG00000135655"
"ENSG00000134318",-0.0329742051344962,2.51065828090584,-0.163524926246368,0.871569802341486,0.906265948778712,-7.2095405619276,"ENSG00000134318"
"ENSG00000103485",-0.0718308711935289,4.10230548674831,-0.163296526920361,0.871747524640742,0.906383049891592,-7.20957929939273,"ENSG00000103485"
"ENSG00000175213",-0.0388308526925567,2.70026465533573,-0.162633881374826,0.872263182124045,0.906851469011348,-7.2096913811193,"ENSG00000175213"
"ENSG00000050426",-0.0175395160264874,2.7286171972759,-0.162029657930155,0.872733427246666,0.907272608581846,-7.20979318486249,"ENSG00000050426"
"ENSG00000144959",0.0366212571470445,2.00762801700485,0.161900942319946,0.87283360813527,0.907309004140912,-7.20981482291466,"ENSG00000144959"
"ENSG00000184281",-0.058288141637083,4.72935486848721,-0.161336264913767,0.873273128985838,0.907698111224491,-7.20990954666937,"ENSG00000184281"
"ENSG00000164967",0.0442114961154555,5.16799150839489,0.160626147393404,0.873825913519605,0.90820488003135,-7.2100281990743,"ENSG00000164967"
"ENSG00000085265",-0.0535121894092973,-0.0352506631712039,-0.160508076779168,0.873917830903462,0.908232609871454,-7.21004787667531,"ENSG00000085265"
"ENSG00000167716",-0.0252779137284706,2.19215869899738,-0.160317392349029,0.874066281617983,0.908319084323771,-7.21007962558171,"ENSG00000167716"
"ENSG00000198931",0.0582647752929547,6.02936490732197,0.159335254053908,0.874830966026528,0.908933087431844,-7.21024255492068,"ENSG00000198931"
"ENSG00000171119",0.0637860096215764,2.04732696043811,0.159309841980833,0.87485075330799,0.908933087431844,-7.21024675733445,"ENSG00000171119"
"ENSG00000186130",-0.0193279205656486,1.18723345722609,-0.159306965353563,0.874852993218411,0.908933087431844,-7.21024723300235,"ENSG00000186130"
"ENSG00000127314",-0.0218229055488827,1.82459706987601,-0.159158236920832,0.874968803343031,0.908985574221452,-7.21027181448196,"ENSG00000127314"
"ENSG00000169057",0.0217169811012816,1.25025701949332,0.158956993193648,0.875125510019043,0.909071161380065,-7.21030503909495,"ENSG00000169057"
"ENSG00000188542",-0.0207970500808889,0.121148120388388,-0.158884729347951,0.875181782500862,0.909071161380065,-7.2103169593607,"ENSG00000188542"
"ENSG00000158092",0.0319355660591109,1.76544827565283,0.157966127581306,0.875897164295062,0.909685827071004,-7.21046801577715,"ENSG00000158092"
"ENSG00000174444",-0.0403193349039622,8.09826241944755,-0.157957071834253,0.87590421720204,0.909685827071004,-7.21046950056934,"ENSG00000174444"
"ENSG00000104957",-0.0429664286036623,3.61752722282314,-0.15747048376444,0.876283203100277,0.91001154360451,-7.21054915730037,"ENSG00000104957"
"ENSG00000149269",-0.0190072577555297,3.55563548347128,-0.157200286025639,0.876493663464701,0.910162212482701,-7.21059328403839,"ENSG00000149269"
"ENSG00000069812",-0.0365225485439372,2.33078393545059,-0.156717643341883,0.87686962302939,0.910484702551847,-7.21067191758414,"ENSG00000069812"
"ENSG00000110057",-0.0513233390351955,5.26185883341431,-0.156431702937146,0.877092373300645,0.910648073763262,-7.21071839001517,"ENSG00000110057"
"ENSG00000168610",-0.0232356217080189,3.82637436742423,-0.155971102842492,0.877451206971536,0.910952699735849,-7.21079307092026,"ENSG00000168610"
"ENSG00000110888",0.0285622471607224,-0.033987277616493,0.155448046534086,0.87785873019961,0.911255934344783,-7.21087761191725,"ENSG00000110888"
"ENSG00000116918",0.0205461234607931,1.70973295540474,0.155428193844135,0.877874198493911,0.911255934344783,-7.21088081510313,"ENSG00000116918"
"ENSG00000138078",0.0237481359452219,1.36509034667779,0.155268749307202,0.877998432080247,0.911309049236188,-7.21090652630723,"ENSG00000138078"
"ENSG00000114933",-0.0254348257167341,0.00795066801349181,-0.155194502035457,0.878056284043545,0.911309049236188,-7.21091849005364,"ENSG00000114933"
"ENSG00000107077",0.0171822713574391,0.949239839661559,0.15490586529513,0.878281190523451,0.911474523627841,-7.21096494494877,"ENSG00000107077"
"ENSG00000173757",0.0257644692439945,2.6470155104575,0.154773135404365,0.878384617514174,0.91150837813412,-7.21098627831337,"ENSG00000173757"
"ENSG00000102699",-0.0268689273764016,4.0445992053864,-0.15469595830026,0.878444757177524,0.91150837813412,-7.21099867441863,"ENSG00000102699"
