Rank	Score	Type	ID	Name	Description
4061	0	kd	CGS001-51170	HSD17B11	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
4062	0	kd	CGS001-3028	HSD17B10	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
4063	0	kd	CGS001-3249	HPN	Serine peptidases / Transmembrane
4064	0	kd	CGS001-3225	HOXC9	Homeoboxes / ANTP class : HOXL subclass
4065	0	kd	CGS001-3221	HOXC4	Homeoboxes / ANTP class : HOXL subclass
4066	0	kd	CGS001-3215	HOXB5	Homeoboxes / ANTP class : HOXL subclass
4067	0	kd	CGS001-3214	HOXB4	Homeoboxes / ANTP class : HOXL subclass
4068	0	kd	CGS001-3205	HOXA9	Homeoboxes / ANTP class : HOXL subclass
4069	0	kd	CGS001-3203	HOXA6	Homeoboxes / ANTP class : HOXL subclass
4070	0	kd	CGS001-29911	HOOK2	-
4071	0	kd	CGS001-57594	HOMEZ	Homeoboxes / ZF class
4072	0	kd	CGS001-3176	HNMT	-
4073	0	kd	CGS001-6927	HNF1A	Homeoboxes / HNF class
4074	0	kd	CGS001-90861	HN1L	-
4075	0	kd	CGS001-3161	HMMR	CD molecules
4076	0	kd	CGS001-79366	HMGN5	High-mobility group / Canonical
4077	0	kd	CGS001-9324	HMGN3	High-mobility group / Canonical
4078	0	kd	CGS001-3158	HMGCS2	Lanosterol biosynthesis pathway
4079	0	kd	CGS001-3157	HMGCS1	Lanosterol biosynthesis pathway
4080	0	kd	CGS001-127540	HMGB4	High-mobility group / Canonical
4081	0	kd	CGS001-3159	HMGA1	High-mobility group / Canonical
4082	0	kd	CGS001-3131	HLF	-
4083	0	kd	CGS001-3127	HLA-DRB5	Immunoglobulin superfamily / C1-set domain containing
4084	0	kd	CGS001-3126	HLA-DRB4	Immunoglobulin superfamily / C1-set domain containing
4085	0	kd	CGS001-3123	HLA-DRB1	Immunoglobulin superfamily / C1-set domain containing
4086	0	kd	CGS001-3115	HLA-DPB1	Immunoglobulin superfamily / C1-set domain containing
4087	0	kd	CGS001-3109	HLA-DMB	Immunoglobulin superfamily / C1-set domain containing
4088	0	kd	CGS001-3108	HLA-DMA	Immunoglobulin superfamily / C1-set domain containing
4089	0	kd	CGS001-8349	HIST2H2BE	Histones / Replication-dependent
4090	0	kd	CGS001-3017	HIST1H2BD	Histones / Replication-dependent
4091	0	kd	CGS001-8334	HIST1H2AC	Histones / Replication-dependent
4092	0	kd	CGS001-204851	HIPK1	HIPK subfamily
4093	0	kd	CGS001-192286	HIGD2A	-
4094	0	kd	CGS001-3091	HIF1A	Basic helix-loop-helix proteins
4095	0	kd	CGS001-23119	HIC2	BTB/POZ domain containing
4096	0	kd	CGS001-3077	HFE	Immunoglobulin superfamily / C1-set domain containing
4097	0	kd	CGS001-10614	HEXIM1	-
4098	0	kd	CGS001-3074	HEXB	-
4099	0	kd	CGS001-388585	HES5	Basic helix-loop-helix proteins
4100	0	kd	CGS001-50865	HEBP1	Endogenous ligands
4101	0	kd	CGS001-55869	HDAC8	Histone deacetylases
4102	0	kd	CGS001-9759	HDAC4	Histone deacetylases
4103	0	kd	CGS001-3054	HCFC1	-
4104	0	kd	CGS001-3034	HAL	-
4105	0	kd	CGS001-3033	HADH	-
4106	0	kd	CGS001-29083	GTPBP8	-
4107	0	kd	CGS001-2967	GTF2H3	General transcription factors
4108	0	kd	CGS001-2966	GTF2H2	General transcription factors
4109	0	kd	CGS001-2963	GTF2F2	General transcription factors
4110	0	kd	CGS001-2957	GTF2A1	General transcription factors
4111	0	kd	CGS001-79712	GTDC1	Glycosyltransferase group 1 domain containing
4112	0	kd	CGS001-2950	GSTP1	Glutathione S-transferases
4113	0	kd	CGS001-55876	GSDMB	-
4114	0	kd	CGS001-2870	GRK6	GRK1/3 subfamily
4115	0	kd	CGS001-2877	GPX2	-
4116	0	kd	CGS001-2876	GPX1	-
4117	0	kd	CGS001-29899	GPSM2	Tetratricopeptide (TTC) repeat domain containing
4118	0	kd	CGS001-222545	GPRC6A	GPCR / Class C : Calcium-sensing receptors
4119	0	kd	CGS001-53836	GPR87	GPCR / Class A : Orphans
4120	0	kd	CGS001-27201	GPR78	GPCR / Class A : Orphans
4121	0	kd	CGS001-118442	GPR62	GPCR / Class A : Orphans
4122	0	kd	CGS001-9290	GPR55	GPCR / Class A : Orphans
4123	0	kd	CGS001-2863	GPR39	GPCR / Class A : Orphans
4124	0	kd	CGS001-11245	GPR176	GPCR / Class A : Orphans
4125	0	kd	CGS001-79581	GPR172A	-
4126	0	kd	CGS001-165829	GPR156	GPCR / Class C : Orphans
4127	0	kd	CGS001-387509	GPR153	GPCR / Class A : Orphans
4128	0	kd	CGS001-390212	GPR152	GPCR / Class A : Orphans
4129	0	kd	CGS001-115330	GPR146	GPCR / Class A : Orphans
4130	0	kd	CGS001-350383	GPR142	GPCR / Class A : Orphans
4131	0	kd	CGS001-283383	GPR133	Adhesion Class GPCRs
4132	0	kd	CGS001-57211	GPR126	Adhesion Class GPCRs
4133	0	kd	CGS001-2852	GPER	-
4134	0	kd	CGS001-2806	GOT2	-
4135	0	kd	CGS001-27333	GOLIM4	-
4136	0	kd	CGS001-10007	GNPDA1	-
4137	0	kd	CGS001-94235	GNG8	-
4138	0	kd	CGS001-2773	GNAI3	-
4139	0	kd	CGS001-2769	GNA15	-
4140	0	kd	CGS001-2768	GNA12	-
4141	0	kd	CGS001-51292	GMPR2	-
4142	0	kd	CGS001-2752	GLUL	-
4143	0	kd	CGS001-2735	GLI1	Zinc fingers, C2H2-type
4144	0	kd	CGS001-2717	GLA	-
4145	0	kd	CGS001-10755	GIPC1	-
4146	0	kd	CGS001-2678	GGT1	CD molecules
4147	0	kd	CGS001-79017	GGCT	Leukotriene and lipoxin metabolism
4148	0	kd	CGS001-2674	GFRA1	GDNF receptor family
4149	0	kd	CGS001-81544	GDPD5	-
4150	0	kd	CGS001-2729	GCLC	-
4151	0	kd	CGS001-23464	GCAT	-
4152	0	kd	CGS001-2634	GBP2	-
4153	0	kd	CGS001-2629	GBA	-
4154	0	kd	CGS001-57459	GATAD2B	GATA zinc finger domain containing
4155	0	kd	CGS001-2625	GATA3	GATA zinc finger domain containing
4156	0	kd	CGS001-2592	GALT	-
4157	0	kd	CGS001-2582	GALE	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4158	0	kd	CGS001-2568	GABRP	GABA receptors
4159	0	kd	CGS001-2565	GABRG1	GABA receptors
4160	0	kd	CGS001-2562	GABRB3	GABA receptors
4161	0	kd	CGS001-126626	GABPB2	Ankyrin repeat domain containing
4162	0	kd	CGS001-2553	GABPB1	Ankyrin repeat domain containing
4163	0	kd	CGS001-2550	GABBR1	GABA receptors
4164	0	kd	CGS001-23710	GABARAPL1	-
4165	0	kd	CGS001-2538	G6PC	-
4166	0	kd	CGS001-9908	G3BP2	RNA binding motif (RRM) containing
4167	0	kd	CGS001-55632	G2E3	Zinc fingers, PHD-type
4168	0	kd	CGS001-8323	FZD6	GPCR / Class F : Frizzled receptors
4169	0	kd	CGS001-7976	FZD3	GPCR / Class F : Frizzled receptors
4170	0	kd	CGS001-2535	FZD2	GPCR / Class F : Frizzled receptors
4171	0	kd	CGS001-2524	FUT2	Fucosyltransferases
4172	0	kd	CGS001-2512	FTL	-
4173	0	kd	CGS001-23401	FRAT2	-
4174	0	kd	CGS001-4303	FOXO4	Forkhead boxes
4175	0	kd	CGS001-1112	FOXN3	Forkhead boxes
4176	0	kd	CGS001-55810	FOXJ2	Forkhead boxes
4177	0	kd	CGS001-2295	FOXF2	Forkhead boxes
4178	0	kd	CGS001-2353	FOS	basic leucine zipper proteins
4179	0	kd	CGS001-2348	FOLR1	-
4180	0	kd	CGS001-2288	FKBP4	Tetratricopeptide (TTC) repeat domain containing
4181	0	kd	CGS001-2287	FKBP3	-
4182	0	kd	CGS001-51024	FIS1	-
4183	0	kd	CGS001-9158	FIBP	-
4184	0	kd	CGS001-2274	FHL2	-
4185	0	kd	CGS001-2266	FGG	Endogenous ligands
4186	0	kd	CGS001-53834	FGFRL1	Immunoglobulin superfamily / I-set domain containing
4187	0	kd	CGS001-2244	FGB	Endogenous ligands
4188	0	kd	CGS001-2243	FGA	Endogenous ligands
4189	0	kd	CGS001-2242	FES	Fer family
4190	0	kd	CGS001-55612	FERMT1	Fermitins
4191	0	kd	CGS001-2235	FECH	-
4192	0	kd	CGS001-2232	FDXR	-
4193	0	kd	CGS001-2222	FDFT1	Lanosterol biosynthesis pathway
4194	0	kd	CGS001-2212	FCGR2A	CD molecules
4195	0	kd	CGS001-25793	FBXO7	F-boxes / other
4196	0	kd	CGS001-23014	FBXO21	F-boxes / other
4197	0	kd	CGS001-64319	FBRS	-
4198	0	kd	CGS001-2197	FAU	S ribosomal proteins
4199	0	kd	CGS001-2195	FAT1	Cadherins / Cadherin-related
4200	0	kd	CGS001-2194	FASN	Short chain dehydrogenase/reductase superfamily / Atypical members
4201	0	kd	CGS001-356	FASLG	Tumour necrosis factor (TNF) receptor family
4202	0	kd	CGS001-10447	FAM3C	-
4203	0	kd	CGS001-10827	FAM114A2	-
4204	0	kd	CGS001-84923	FAM104A	-
4205	0	kd	CGS001-11124	FAF1	UBX domain containing
4206	0	kd	CGS001-3995	FADS3	Fatty acid desaturases
4207	0	kd	CGS001-2172	FABP6	Fatty acid binding protein family
4208	0	kd	CGS001-2171	FABP5	Fatty acid-binding proteins
4209	0	kd	CGS001-2167	FABP4	Fatty acid binding protein family
4210	0	kd	CGS001-2153	F5	Blood coagulation components
4211	0	kd	CGS001-2152	F3	CD molecules
4212	0	kd	CGS001-2150	F2RL1	GPCR / Class A : Protease activated receptors
4213	0	kd	CGS001-2149	F2R	Protease activated receptors
4214	0	kd	CGS001-2159	F10	Chymotrypsin
4215	0	kd	CGS001-2145	EZH1	Chromatin-modifying enzymes / K-methyltransferases
4216	0	kd	CGS001-2132	EXT2	Exostosin glycosyltransferase family
4217	0	kd	CGS001-11336	EXOC3	-
4218	0	kd	CGS001-2119	ETV5	ETS Transcription Factors
4219	0	kd	CGS001-2118	ETV4	ETS Transcription Factors
4220	0	kd	CGS001-55500	ETNK1	-
4221	0	kd	CGS001-2109	ETFB	-
4222	0	kd	CGS001-2108	ETFA	-
4223	0	kd	CGS001-23344	ESYT1	Synaptotagmins
4224	0	kd	CGS001-9700	ESPL1	-
4225	0	kd	CGS001-2098	ESD	-
4226	0	kd	CGS001-30001	ERO1L	-
4227	0	kd	CGS001-10613	ERLIN1	-
4228	0	kd	CGS001-2079	ERH	-
4229	0	kd	CGS001-2073	ERCC5	-
4230	0	kd	CGS001-2072	ERCC4	-
4231	0	kd	CGS001-2068	ERCC2	General transcription factor IIH complex subunits
4232	0	kd	CGS001-2067	ERCC1	-
4233	0	kd	CGS001-64167	ERAP2	Aminopeptidase N
4234	0	kd	CGS001-51752	ERAP1	Aminopeptidase N
4235	0	kd	CGS001-2059	EPS8	-
4236	0	kd	CGS001-2058	EPRS	Aminoacyl tRNA synthetases / Class I
4237	0	kd	CGS001-2056	EPO	Endogenous ligands
4238	0	kd	CGS001-22905	EPN2	-
4239	0	kd	CGS001-2042	EPHA3	Type XIII RTKs: Ephrin receptor family
4240	0	kd	CGS001-1969	EPHA2	Type XIII RTKs: Ephrin receptor family
4241	0	kd	CGS001-4072	EPCAM	CD molecules
4242	0	kd	CGS001-80314	EPC1	-
4243	0	kd	CGS001-54566	EPB41L4B	-
4244	0	kd	CGS001-2037	EPB41L2	-
4245	0	kd	CGS001-2033	EP300	Chromatin-modifying enzymes / K-acetyltransferases
4246	0	kd	CGS001-55556	ENOSF1	-
4247	0	kd	CGS001-2023	ENO1	-
4248	0	kd	CGS001-2015	EMR1	Adhesion Class GPCRs
4249	0	kd	CGS001-2010	EMD	-
4250	0	kd	CGS001-79071	ELOVL6	-
4251	0	kd	CGS001-1997	ELF1	ETS Transcription Factors
4252	0	kd	CGS001-60528	ELAC2	-
4253	0	kd	CGS001-3692	EIF6	-
4254	0	kd	CGS001-1983	EIF5	-
4255	0	kd	CGS001-1977	EIF4E	Translation Initiation Factor 4E
4256	0	kd	CGS001-1975	EIF4B	RNA binding motif (RRM) containing
4257	0	kd	CGS001-8667	EIF3H	-
4258	0	kd	CGS001-192669	EIF2C3	-
4259	0	kd	CGS001-27161	EIF2C2	-
4260	0	kd	CGS001-26523	EIF2C1	-
4261	0	kd	CGS001-9451	EIF2AK3	PEK subfamily
4262	0	kd	CGS001-27102	EIF2AK1	Other PEK family kinases
4263	0	kd	CGS001-10289	EIF1B	-
4264	0	kd	CGS001-10919	EHMT2	Histone methyltransferases
4265	0	kd	CGS001-1962	EHHADH	-
4266	0	kd	CGS001-26298	EHF	-
4267	0	kd	CGS001-1960	EGR3	Zinc fingers, C2H2-type
4268	0	kd	CGS001-1959	EGR2	Zinc fingers, C2H2-type
4269	0	kd	CGS001-1958	EGR1	Zinc fingers, C2H2-type
4270	0	kd	CGS001-84288	EFCAB2	EF-hand domain containing
4271	0	kd	CGS001-1906	EDN1	Endogenous ligands
4272	0	kd	CGS001-51295	ECSIT	Mitochondrial respiratory chain complex assembly factors
4273	0	kd	CGS001-1892	ECHS1	-
4274	0	kd	CGS001-11319	ECD	-
4275	0	kd	CGS001-1875	E2F5	-
4276	0	kd	CGS001-8444	DYRK3	Dyrk2 subfamily
4277	0	kd	CGS001-1859	DYRK1A	Dyrk1 subfamily
4278	0	kd	CGS001-8655	DYNLL1	Cytoplasmic dyneins
4279	0	kd	CGS001-1849	DUSP7	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
4280	0	kd	CGS001-56940	DUSP22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
4281	0	kd	CGS001-1844	DUSP2	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
4282	0	kd	CGS001-8446	DUSP11	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
4283	0	kd	CGS001-151636	DTX3L	RING-type (C3HC4) zinc fingers
4284	0	kd	CGS001-1837	DTNA	-
4285	0	kd	CGS001-1829	DSG2	Cadherins / Major cadherins
4286	0	kd	CGS001-1803	DPP4	Prolyl oligopeptidase
4287	0	kd	CGS001-8193	DPF1	Zinc fingers, PHD-type
4288	0	kd	CGS001-29947	DNMT3L	-
4289	0	kd	CGS001-1788	DNMT3A	Methyltransferases
4290	0	kd	CGS001-1786	DNMT1	Methyltransferases
4291	0	kd	CGS001-29103	DNAJC15	Heat shock proteins / DNAJ (HSP40)
4292	0	kd	CGS001-56521	DNAJC12	Heat shock proteins / DNAJ (HSP40)
4293	0	kd	CGS001-1747	DLX3	Homeoboxes / ANTP class : NKL subclass
4294	0	kd	CGS001-1746	DLX2	Homeoboxes / ANTP class : NKL subclass
4295	0	kd	CGS001-9787	DLGAP5	-
4296	0	kd	CGS001-1737	DLAT	-
4297	0	kd	CGS001-1736	DKC1	-
4298	0	kd	CGS001-56616	DIABLO	-
4299	0	kd	CGS001-54505	DHX29	DEAH-boxes
4300	0	kd	CGS001-8449	DHX16	DEAH-boxes
4301	0	kd	CGS001-50846	DHH	-
4302	0	kd	CGS001-1719	DHFR	Oxidoreductases
4303	0	kd	CGS001-79947	DHDDS	-
4304	0	kd	CGS001-1718	DHCR24	-
4305	0	kd	CGS001-8525	DGKZ	-
4306	0	kd	CGS001-25861	DFNB31	-
4307	0	kd	CGS001-1676	DFFA	-
4308	0	kd	CGS001-1643	DDB2	WD repeat domain containing
4309	0	kd	CGS001-23564	DDAH2	Dimethylarginine dimethylaminohydrolases
4310	0	kd	CGS001-28960	DCPS	-
4311	0	kd	CGS001-1622	DBI	-
4312	0	kd	CGS001-1605	DAG1	-
4313	0	kd	CGS001-1595	CYP51A1	Cytochrome P450s
4314	0	kd	CGS001-1594	CYP27B1	Cytochrome P450s
4315	0	kd	CGS001-1591	CYP24A1	Cytochrome P450s
4316	0	kd	CGS001-1537	CYC1	Mitochondrial respiratory chain complex / Complex III
4317	0	kd	CGS001-1534	CYB561	Cytochrome b genes
4318	0	kd	CGS001-57007	CXCR7	-
4319	0	kd	CGS001-7852	CXCR4	Chemokine receptors
4320	0	kd	CGS001-2920	CXCL2	Endogenous ligands
4321	0	kd	CGS001-1525	CXADR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
4322	0	kd	CGS001-8453	CUL2	-
4323	0	kd	CGS001-2017	CTTN	-
4324	0	kd	CGS001-1513	CTSK	Cathepsins
4325	0	kd	CGS001-1503	CTPS	-
4326	0	kd	CGS001-1497	CTNS	-
4327	0	kd	CGS001-8727	CTNNAL1	Catenins
4328	0	kd	CGS001-1491	CTH	Hydrogen sulphide synthesis
4329	0	kd	CGS001-1465	CSRP1	-
4330	0	kd	CGS001-1460	CSNK2B	Casein kinase 2 (CK2) family
4331	0	kd	CGS001-1454	CSNK1E	Casein kinase 1 (CK1) family
4332	0	kd	CGS001-1453	CSNK1D	Casein kinase 1 (CK1) family
4333	0	kd	CGS001-122011	CSNK1A1L	Casein kinase 1 (CK1) family
4334	0	kd	CGS001-1440	CSF3	Endogenous ligands
4335	0	kd	CGS001-8531	CSDA	-
4336	0	kd	CGS001-1429	CRYZ	-
4337	0	kd	CGS001-1409	CRYAA	Heat shock proteins / HSPB
4338	0	kd	CGS001-1407	CRY1	-
4339	0	kd	CGS001-148327	CREB3L4	basic leucine zipper proteins
4340	0	kd	CGS001-90993	CREB3L1	basic leucine zipper proteins
4341	0	kd	CGS001-1384	CRAT	-
4342	0	kd	CGS001-8738	CRADD	-
4343	0	kd	CGS001-1376	CPT2	-
4344	0	kd	CGS001-1374	CPT1A	-
4345	0	kd	CGS001-10898	CPSF4	-
4346	0	kd	CGS001-11151	CORO1A	Coronins
4347	0	kd	CGS001-22818	COPZ1	-
4348	0	kd	CGS001-50813	COPS7A	-
4349	0	kd	CGS001-1284	COL4A2	Collagens
4350	0	kd	CGS001-22796	COG2	Components of oligomeric golgi complex
4351	0	kd	CGS001-10695	CNPY3	Trinucleotide (CAG) repeat containing
4352	0	kd	CGS001-9337	CNOT8	-
4353	0	kd	CGS001-4849	CNOT3	-
4354	0	kd	CGS001-1213	CLTC	-
4355	0	kd	CGS001-1212	CLTB	-
4356	0	kd	CGS001-1211	CLTA	-
4357	0	kd	CGS001-10845	CLPX	ATPases / AAA-type
4358	0	kd	CGS001-9575	CLOCK	Histone acetyltransferases
4359	0	kd	CGS001-1201	CLN3	-
4360	0	kd	CGS001-1198	CLK3	CDC-like kinases
4361	0	kd	CGS001-1196	CLK2	CDC-like kinases
4362	0	kd	CGS001-1195	CLK1	CDC-like kinases
4363	0	kd	CGS001-25932	CLIC4	Ion channels / Chloride channels : Intracellular
4364	0	kd	CGS001-1152	CKB	-
4365	0	kd	CGS001-1154	CISH	SH2 domain containing
4366	0	kd	CGS001-55847	CISD1	CDGSH iron sulfur domain containing
4367	0	kd	CGS001-57019	CIAPIN1	-
4368	0	kd	CGS001-54108	CHRAC1	-
4369	0	kd	CGS001-1123	CHN1	Rho GTPase activating proteins
4370	0	kd	CGS001-27243	CHMP2A	Charged multivesicular body proteins
4371	0	kd	CGS001-26511	CHIC2	-
4372	0	kd	CGS001-8208	CHAF1B	WD repeat domain containing
4373	0	kd	CGS001-1080	CFTR	ATP binding cassette transporters / subfamily C
4374	0	kd	CGS001-1675	CFD	Complement system
4375	0	kd	CGS001-1070	CETN3	EF-hand domain containing
4376	0	kd	CGS001-1066	CES1	Carboxylesterases
4377	0	kd	CGS001-79603	CERS4	Homeoboxes / CERS class
4378	0	kd	CGS001-204219	CERS3	Homeoboxes / CERS class
4379	0	kd	CGS001-1062	CENPE	Kinesins
4380	0	kd	CGS001-1952	CELSR2	Cadherins / Major cadherins
4381	0	kd	CGS001-1054	CEBPG	basic leucine zipper proteins
4382	0	kd	CGS001-1052	CEBPD	basic leucine zipper proteins
4383	0	kd	CGS001-634	CEACAM1	CD molecules
4384	0	kd	CGS001-1029	CDKN2A	-
4385	0	kd	CGS001-54901	CDKAL1	-
4386	0	kd	CGS001-1020	CDK5	Cyclin-dependent kinases, CDK5 subfamily
4387	0	kd	CGS001-1017	CDK2	Cyclin-dependent kinases, CDK1 subfamily
4388	0	kd	CGS001-5127	CDK16	Cyclin-dependent kinases, TAIRE subfamily
4389	0	kd	CGS001-984	CDK11B	Cyclin-dependent kinases, PITSLRE subfamily
4390	0	kd	CGS001-10423	CDIPT	-
4391	0	kd	CGS001-55536	CDCA7L	-
4392	0	kd	CGS001-8318	CDC45	-
4393	0	kd	CGS001-56882	CDC42SE1	-
4394	0	kd	CGS001-998	CDC42	-
4395	0	kd	CGS001-995	CDC25C	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4396	0	kd	CGS001-994	CDC25B	Protein tyrosine phosphatases / Class III Cys-based PTPs
4397	0	kd	CGS001-991	CDC20	WD repeat domain containing
4398	0	kd	CGS001-9308	CD83	CD molecules
4399	0	kd	CGS001-975	CD81	CD molecules
4400	0	kd	CGS001-966	CD59	CD molecules
4401	0	kd	CGS001-960	CD44	CD molecules
4402	0	kd	CGS001-958	CD40	Tumour necrosis factor (TNF) receptor family
4403	0	kd	CGS001-929	CD14	CD molecules
4404	0	kd	CGS001-10694	CCT8	Heat Shock Proteins / Chaperonins
4405	0	kd	CGS001-10574	CCT7	Heat Shock Proteins / Chaperonins
4406	0	kd	CGS001-9738	CCP110	-
4407	0	kd	CGS001-900	CCNG1	-
4408	0	kd	CGS001-899	CCNF	F-boxes / other
4409	0	kd	CGS001-9133	CCNB2	-
4410	0	kd	CGS001-6364	CCL20	Chemokine ligands
4411	0	kd	CGS001-80212	CCDC92	-
4412	0	kd	CGS001-63933	CCDC90A	-
4413	0	kd	CGS001-883	CCBL1	Hydrogen sulphide synthesis
4414	0	kd	CGS001-23492	CBX7	-
4415	0	kd	CGS001-23466	CBX6	-
4416	0	kd	CGS001-8535	CBX4	-
4417	0	kd	CGS001-873	CBR1	Prostaglandin synthases
4418	0	kd	CGS001-23624	CBLC	RING-type (C3HC4) zinc fingers
4419	0	kd	CGS001-865	CBFB	-
4420	0	kd	CGS001-857	CAV1	-
4421	0	kd	CGS001-847	CAT	-
4422	0	kd	CGS001-842	CASP9	Caspases
4423	0	kd	CGS001-839	CASP6	Caspases
4424	0	kd	CGS001-837	CASP4	Caspases
4425	0	kd	CGS001-843	CASP10	Caspases
4426	0	kd	CGS001-8573	CASK	CASK family
4427	0	kd	CGS001-64921	CASD1	-
4428	0	kd	CGS001-29775	CARD10	-
4429	0	kd	CGS001-822	CAPG	-
4430	0	kd	CGS001-821	CANX	-
4431	0	kd	CGS001-23271	CAMSAP2	-
4432	0	kd	CGS001-10645	CAMKK2	Meta subfamily
4433	0	kd	CGS001-817	CAMK2D	CAMK2 family
4434	0	kd	CGS001-813	CALU	EF-hand domain containing
4435	0	kd	CGS001-811	CALR	-
4436	0	kd	CGS001-163688	CALML6	EF-hand domain containing
4437	0	kd	CGS001-801	CALM1	EF-hand domain containing
4438	0	kd	CGS001-790	CAD	-
4439	0	kd	CGS001-776	CACNA1D	Calcium channel subunits
4440	0	kd	CGS001-775	CACNA1C	Calcium channel subunits
4441	0	kd	CGS001-51719	CAB39	-
4442	0	kd	CGS001-727	C5	Endogenous ligands
4443	0	kd	CGS001-718	C3	Endogenous ligands
4444	0	kd	CGS001-9854	C2CD2L	-
4445	0	kd	CGS001-25966	C2CD2	-
4446	0	kd	CGS001-717	C2	Complement system
4447	0	kd	CGS001-8945	BTRC	F-boxes / WD-40 domains
4448	0	kd	CGS001-7832	BTG2	-
4449	0	kd	CGS001-8019	BRD3	Bromodomain kinase (BRDK) family
4450	0	kd	CGS001-675	BRCA2	Fanconi anemia, complementation groups
4451	0	kd	CGS001-673	BRAF	RAF family
4452	0	kd	CGS001-149428	BNIPL	-
4453	0	kd	CGS001-665	BNIP3L	-
4454	0	kd	CGS001-662	BNIP1	-
4455	0	kd	CGS001-650	BMP2	Bone morphogenetic proteins
4456	0	kd	CGS001-648	BMI1	Polycomb group ring fingers
4457	0	kd	CGS001-644	BLVRA	-
4458	0	kd	CGS001-642	BLMH	-
4459	0	kd	CGS001-641	BLM	-
4460	0	kd	CGS001-10904	BLCAP	-
4461	0	kd	CGS001-332	BIRC5	Inhibitors of apoptosis (IAP) protein family
4462	0	kd	CGS001-330	BIRC3	Inhibitors of apoptosis (IAP) protein family
4463	0	kd	CGS001-329	BIRC2	Inhibitors of apoptosis (IAP) protein family
4464	0	kd	CGS001-638	BIK	-
4465	0	kd	CGS001-637	BID	Endogenous ligands
4466	0	kd	CGS001-604	BCL6	BTB/POZ domain containing
4467	0	kd	CGS001-23786	BCL2L13	-
4468	0	kd	CGS001-598	BCL2L1	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4469	0	kd	CGS001-597	BCL2A1	-
4470	0	kd	CGS001-596	BCL2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4471	0	kd	CGS001-10295	BCKDK	Pyruvate dehydrogenase kinase (PDHK) family
4472	0	kd	CGS001-56647	BCCIP	-
4473	0	kd	CGS001-586	BCAT1	-
4474	0	kd	CGS001-27241	BBS9	-
4475	0	kd	CGS001-27113	BBC3	-
4476	0	kd	CGS001-29994	BAZ2B	Zinc fingers, PHD-type
4477	0	kd	CGS001-9031	BAZ1B	Zinc fingers, PHD-type
4478	0	kd	CGS001-581	BAX	-
4479	0	kd	CGS001-25805	BAMBI	-
4480	0	kd	CGS001-573	BAG1	-
4481	0	kd	CGS001-571	BACH1	BTB/POZ domain containing
4482	0	kd	CGS001-8702	B4GALT4	Beta 4-glycosyltransferases
4483	0	kd	CGS001-8703	B4GALT3	Beta 4-glycosyltransferases
4484	0	kd	CGS001-558	AXL	Fibronectin type III domain containing
4485	0	kd	CGS001-8313	AXIN2	-
4486	0	kd	CGS001-54998	AURKAIP1	-
4487	0	kd	CGS001-6790	AURKA	Aurora kinase
4488	0	kd	CGS001-4287	ATXN3	Ataxins
4489	0	kd	CGS001-9296	ATP6V1F	ATPases / V-type
4490	0	kd	CGS001-523	ATP6V1A	ATPases / V-type
4491	0	kd	CGS001-537	ATP6AP1	-
4492	0	kd	CGS001-27109	ATP5S	-
4493	0	kd	CGS001-10476	ATP5H	ATPases / F-type
4494	0	kd	CGS001-515	ATP5F1	ATPases / F-type
4495	0	kd	CGS001-513	ATP5D	ATPases / F-type
4496	0	kd	CGS001-506	ATP5B	ATPases / F-type
4497	0	kd	CGS001-27032	ATP2C1	Calcium-ATPases
4498	0	kd	CGS001-23200	ATP11B	Phospholipid-transporting ATPases
4499	0	kd	CGS001-475	ATOX1	-
4500	0	kd	CGS001-23300	ATMIN	Zinc fingers, C2H2-type
4501	0	kd	CGS001-23192	ATG4B	Aut2 peptidase
4502	0	kd	CGS001-89849	ATG16L2	WD repeat domain containing
4503	0	kd	CGS001-9140	ATG12	-
4504	0	kd	CGS001-22926	ATF6	basic leucine zipper proteins
4505	0	kd	CGS001-1386	ATF2	basic leucine zipper proteins
4506	0	kd	CGS001-444	ASPH	-
4507	0	kd	CGS001-8623	ASMTL	Pseudoautosomal regions / PAR1
4508	0	kd	CGS001-435	ASL	-
4509	0	kd	CGS001-433	ASGR2	C-type lectin domain containing
4510	0	kd	CGS001-55723	ASF1B	-
4511	0	kd	CGS001-25842	ASF1A	-
4512	0	kd	CGS001-427	ASAH1	Acid ceramidase
4513	0	kd	CGS001-170302	ARX	Homeoboxes / PRD class
4514	0	kd	CGS001-408	ARRB1	-
4515	0	kd	CGS001-10776	ARPP19	-
4516	0	kd	CGS001-10109	ARPC2	Actin related protein 2/3 complex subunits
4517	0	kd	CGS001-10095	ARPC1B	Actin related protein 2/3 complex subunits
